"item_reference","x","y","z","row","column","block"
1000467138,10.86,2.9,0.64,3,5,"1.G"
1002178263,10.88,2.9,0.64,3,5,"1.G"
1001788023,11,3.5,0.64,3,1,"1.H"
1003147374,10.9769230769,3.5,0.64,3,1,"1.H"
1005859363,10.9538461538,3.5,0.64,3,1,"1.H"
1007085036,10.9307692308,3.5,0.64,3,1,"1.H"
1001359579,10.9076923077,3.5,0.64,3,1,"1.H"
1002216585,10.8846153846,3.5,0.64,3,1,"1.H"
1002203921,10.8615384615,3.5,0.64,3,1,"1.H"
1003155041,10.8384615385,3.5,0.64,3,1,"1.H"
1006891447,10.8153846154,3.5,0.64,3,1,"1.H"
1006891438,10.7923076923,3.5,0.64,3,1,"1.H"
1006891429,10.7692307692,3.5,0.64,3,1,"1.H"
1000504190,10.7230769231,3.5,0.64,3,1,"1.H"
1006918212,10.6769230769,3.5,0.64,3,1,"1.H"
1006939507,10.6538461538,3.5,0.64,3,1,"1.H"
1006903515,10.6307692308,3.5,0.64,3,1,"1.H"
1005151971,10.6076923077,3.5,0.64,3,1,"1.H"
1007412195,10.5846153846,3.5,0.64,3,1,"1.H"
1006902363,10.5615384615,3.5,0.64,3,1,"1.H"
1003545372,10.5384615385,3.5,0.64,3,1,"1.H"
1006921137,10.5153846154,3.5,0.64,3,1,"1.H"
1006931037,10.4923076923,3.5,0.64,3,1,"1.H"
1003545381,10.4692307692,3.5,0.64,3,1,"1.H"
1002178650,10.4461538462,3.5,0.64,3,1,"1.H"
1006502439,10.4230769231,3.5,0.64,3,1,"1.H"
1005870063,10.4,3.5,0.64,3,1,"1.H"
1002794854,10.2846153846,3.5,0.64,3,1,"1.H"
1006915990,10.2615384615,3.5,0.64,3,1,"1.H"
1006915873,10.2384615385,3.5,0.64,3,1,"1.H"
1006916043,10.2153846154,3.5,0.64,3,1,"1.H"
1006916007,10.1923076923,3.5,0.64,3,1,"1.H"
1007409892,10.1692307692,3.5,0.64,3,1,"1.H"
1006915963,10.1461538462,3.5,0.64,3,1,"1.H"
1006915972,10.1230769231,3.5,0.64,3,1,"1.H"
1004789443,10.1,3.5,0.64,3,2,"1.H"
1004723328,10.0833333333,3.5,0.64,3,2,"1.H"
1004724480,10.0666666667,3.5,0.64,3,2,"1.H"
1004789669,10.05,3.5,0.64,3,2,"1.H"
1005187936,10.0333333333,3.5,0.64,3,2,"1.H"
1007412375,10.0166666667,3.5,0.64,3,2,"1.H"
1007411781,10,3.5,0.64,3,2,"1.H"
1002178083,9.9833333333,3.5,0.64,3,2,"1.H"
1005159496,9.9666666667,3.5,0.64,3,2,"1.H"
1004789795,9.95,3.5,0.64,3,2,"1.H"
1003398231,9.9333333333,3.5,0.64,3,2,"1.H"
1004789803,9.9166666667,3.5,0.64,3,2,"1.H"
1001356888,9.9,3.5,0.64,3,2,"1.H"
1003691190,9.8833333333,3.5,0.64,3,2,"1.H"
1003240622,9.85,3.5,0.64,3,2,"1.H"
1004789362,9.8333333333,3.5,0.64,3,2,"1.H"
1001221968,9.8166666667,3.5,0.64,3,2,"1.H"
1004789867,9.8,3.5,0.64,3,2,"1.H"
1002217098,9.7833333333,3.5,0.64,3,2,"1.H"
1000753509,9.75,3.5,0.64,3,2,"1.H"
1002041291,9.7333333333,3.5,0.64,3,2,"1.H"
1006500585,9.7166666667,3.5,0.64,3,2,"1.H"
1002216738,9.7,3.5,0.64,3,2,"1.H"
1002216224,9.6833333333,3.5,0.64,3,2,"1.H"
1002179172,9.6666666667,3.5,0.64,3,2,"1.H"
1005653037,9.65,3.5,0.64,3,2,"1.H"
1000842410,9.6333333333,3.5,0.64,3,2,"1.H"
1000691175,9.6166666667,3.5,0.64,3,2,"1.H"
1000745751,9.6,3.5,0.64,3,2,"1.H"
1001174394,9.5833333333,3.5,0.64,3,2,"1.H"
1002204100,9.5666666667,3.5,0.64,3,2,"1.H"
1000861527,9.55,3.5,0.64,3,2,"1.H"
1003691208,9.5333333333,3.5,0.64,3,2,"1.H"
1002204119,9.5166666667,3.5,0.64,3,2,"1.H"
1006021082,9.5,3.5,0.64,3,2,"1.H"
1004788084,9.4833333333,3.5,0.64,3,2,"1.H"
1005908395,9.4666666667,3.5,0.64,3,2,"1.H"
1005908520,9.45,3.5,0.64,3,2,"1.H"
1006904604,9.4333333333,3.5,0.64,3,2,"1.H"
1004747520,9.4166666667,3.5,0.64,3,2,"1.H"
1004747962,9.4,3.5,0.64,3,2,"1.H"
1004747971,9.3833333333,3.5,0.64,3,2,"1.H"
1004745298,9.3666666667,3.5,0.64,3,2,"1.H"
1004745306,9.35,3.5,0.64,3,2,"1.H"
1004745423,9.3333333333,3.5,0.64,3,2,"1.H"
1001140300,9.3166666667,3.5,0.64,3,2,"1.H"
1001140292,9.3,3.5,0.64,3,2,"1.H"
1002984790,9.2833333333,3.5,0.64,3,2,"1.H"
1002984899,9.2666666667,3.5,0.64,3,2,"1.H"
1002984907,9.25,3.5,0.64,3,2,"1.H"
1003691181,9.2333333333,3.5,0.64,3,2,"1.H"
1005898568,9.2166666667,3.5,0.64,3,2,"1.H"
1004789506,9.2,3.5,0.64,3,3,"1.H"
1004789380,9.1775,3.5,0.64,3,3,"1.H"
1005647485,9.155,3.5,0.64,3,3,"1.H"
1003171052,9.1325,3.5,0.64,3,3,"1.H"
1005177027,9.11,3.5,0.64,3,3,"1.H"
1005898360,9.0875,3.5,0.64,3,3,"1.H"
1003189288,9.065,3.5,0.64,3,3,"1.H"
1003702494,9.0425,3.5,0.64,3,3,"1.H"
1005172374,9.02,3.5,0.64,3,3,"1.H"
1006049965,8.9975,3.5,0.64,3,3,"1.H"
1005172491,8.975,3.5,0.64,3,3,"1.H"
1003189279,8.9525,3.5,0.64,3,3,"1.H"
1006050170,8.93,3.5,0.64,3,3,"1.H"
1004788093,8.9075,3.5,0.64,3,3,"1.H"
1006049956,8.885,3.5,0.64,3,3,"1.H"
1005895688,8.8625,3.5,0.64,3,3,"1.H"
1005172194,8.84,3.5,0.64,3,3,"1.H"
1006050080,8.8175,3.5,0.64,3,3,"1.H"
1005177144,8.795,3.5,0.64,3,3,"1.H"
1003199467,8.7725,3.5,0.64,3,3,"1.H"
1003171863,8.75,3.5,0.64,3,3,"1.H"
1005172473,8.7275,3.5,0.64,3,3,"1.H"
1005176901,8.705,3.5,0.64,3,3,"1.H"
1005172185,8.6825,3.5,0.64,3,3,"1.H"
1006057470,8.66,3.5,0.64,3,3,"1.H"
1006057605,8.6375,3.5,0.64,3,3,"1.H"
1006057597,8.615,3.5,0.64,3,3,"1.H"
1005947860,8.5925,3.5,0.64,3,3,"1.H"
1006063248,8.57,3.5,0.64,3,3,"1.H"
1005897497,8.5475,3.5,0.64,3,3,"1.H"
1005897613,8.525,3.5,0.64,3,3,"1.H"
1007084497,8.5025,3.5,0.64,3,3,"1.H"
1002510830,8.48,3.5,0.64,3,3,"1.H"
1007080040,8.4575,3.5,0.64,3,3,"1.H"
1004803446,8.4125,3.5,0.64,3,3,"1.H"
1003702548,8.39,3.5,0.64,3,3,"1.H"
1003173915,8.3675,3.5,0.64,3,3,"1.H"
1003172303,8.345,3.5,0.64,3,3,"1.H"
1003174374,8.3225,3.5,0.64,3,3,"1.H"
1002219645,8.3,3.5,0.64,3,4,"1.H"
1003480815,8.275,3.5,0.64,3,4,"1.H"
1000430165,8.25,3.5,0.64,3,4,"1.H"
1001061155,8.225,3.5,0.64,3,4,"1.H"
1002759088,8.2,3.5,0.64,3,4,"1.H"
1001085177,8.175,3.5,0.64,3,4,"1.H"
1003052900,8.15,3.5,0.64,3,4,"1.H"
1003101554,8.125,3.5,0.64,3,4,"1.H"
1004299852,8.1,3.5,0.64,3,4,"1.H"
1006873537,8.075,3.5,0.64,3,4,"1.H"
1000362468,8.05,3.5,0.64,3,4,"1.H"
1003025324,8.025,3.5,0.64,3,4,"1.H"
1003618137,8,3.5,0.64,3,4,"1.H"
1003618146,7.975,3.5,0.64,3,4,"1.H"
1007099130,7.95,3.5,0.64,3,4,"1.H"
1004260025,7.925,3.5,0.64,3,4,"1.H"
1004278963,7.9,3.5,0.64,3,4,"1.H"
1006464667,7.875,3.5,0.64,3,4,"1.H"
1001344728,7.85,3.5,0.64,3,4,"1.H"
1005826305,7.825,3.5,0.64,3,4,"1.H"
1005865311,7.8,3.5,0.64,3,4,"1.H"
1005337966,7.775,3.5,0.64,3,4,"1.H"
1006020416,7.75,3.5,0.64,3,4,"1.H"
1006020308,7.725,3.5,0.64,3,4,"1.H"
1002586648,7.7,3.5,0.64,3,4,"1.H"
1000866964,7.675,3.5,0.64,3,4,"1.H"
1001076230,7.65,3.5,0.64,3,4,"1.H"
1000864542,7.625,3.5,0.64,3,4,"1.H"
1001061164,7.6,3.5,0.64,3,4,"1.H"
1001348562,7.575,3.5,0.64,3,4,"1.H"
1001433495,7.55,3.5,0.64,3,4,"1.H"
1005851406,7.525,3.5,0.64,3,4,"1.H"
1001002097,7.5,3.5,0.64,3,4,"1.H"
1000702884,7.4,3.5,0.64,3,5,"1.H"
1006916845,7.38,3.5,0.64,3,5,"1.H"
1001094131,7.36,3.5,0.64,3,5,"1.H"
1001094140,7.34,3.5,0.64,3,5,"1.H"
1000737156,7.32,3.5,0.64,3,5,"1.H"
1006588066,7.3,3.5,0.64,3,5,"1.H"
1006587922,7.28,3.5,0.64,3,5,"1.H"
1006908295,7.26,3.5,0.64,3,5,"1.H"
1000888681,7.24,3.5,0.64,3,5,"1.H"
1000691391,7.22,3.5,0.64,3,5,"1.H"
1003159560,7.2,3.5,0.64,3,5,"1.H"
1006903100,7.18,3.5,0.64,3,5,"1.H"
1006903209,7.16,3.5,0.64,3,5,"1.H"
1005132251,7.14,3.5,0.64,3,5,"1.H"
1004802834,7.12,3.5,0.64,3,5,"1.H"
1001093600,7.1,3.5,0.64,3,5,"1.H"
1004638666,7.08,3.5,0.64,3,5,"1.H"
1003235718,7.06,3.5,0.64,3,5,"1.H"
1003479015,7.04,3.5,0.64,3,5,"1.H"
1005840237,7.02,3.5,0.64,3,5,"1.H"
1004969047,7,3.5,0.64,3,5,"1.H"
1005901527,6.98,3.5,0.64,3,5,"1.H"
1005901536,6.96,3.5,0.64,3,5,"1.H"
1005901545,6.94,3.5,0.64,3,5,"1.H"
1006110182,6.92,3.5,0.64,3,5,"1.H"
1006453290,6.9,3.5,0.64,3,5,"1.H"
1005127536,6.88,3.5,0.64,3,5,"1.H"
1004791990,6.86,3.5,0.64,3,5,"1.H"
1005349684,6.84,3.5,0.64,3,5,"1.H"
1005364515,6.82,3.5,0.64,3,5,"1.H"
1004262500,6.8,3.5,0.64,3,5,"1.H"
1004289727,6.78,3.5,0.64,3,5,"1.H"
1005817828,6.76,3.5,0.64,3,5,"1.H"
1005336327,6.74,3.5,0.64,3,5,"1.H"
1001450568,6.72,3.5,0.64,3,5,"1.H"
1001579836,6.7,3.5,0.64,3,5,"1.H"
1007078755,6.68,3.5,0.64,3,5,"1.H"
1000746444,6.66,3.5,0.64,3,5,"1.H"
1007078953,6.64,3.5,0.64,3,5,"1.H"
1005827890,6.62,3.5,0.64,3,5,"1.H"
1005827458,6.6,3.5,0.64,3,5,"1.H"
1005827539,6.58,3.5,0.64,3,5,"1.H"
1005827665,6.56,3.5,0.64,3,5,"1.H"
1006069800,6.52,3.5,0.64,3,5,"1.H"
1001414973,6.4,4.5,0.64,3,1,"1.I"
1002769465,6.425,4.5,0.64,3,1,"1.I"
1005878597,6.45,4.5,0.64,3,1,"1.I"
1003313081,6.475,4.5,0.64,3,1,"1.I"
1005351753,6.5,4.5,0.64,3,1,"1.I"
1001397306,6.525,4.5,0.64,3,1,"1.I"
1000975981,6.575,4.5,0.64,3,1,"1.I"
1001415369,6.6,4.5,0.64,3,1,"1.I"
1001410814,6.625,4.5,0.64,3,1,"1.I"
1004283318,6.65,4.5,0.64,3,1,"1.I"
1002905201,6.675,4.5,0.64,3,1,"1.I"
1003681326,7.375,4.5,0.64,3,2,"1.I"
1003415538,7.4,4.5,0.64,3,2,"1.I"
1003417059,7.425,4.5,0.64,3,2,"1.I"
1003417068,7.45,4.5,0.64,3,2,"1.I"
1005853693,7.475,4.5,0.64,3,2,"1.I"
1004101832,7.5,4.5,0.64,3,2,"1.I"
1005336499,7.525,4.5,0.64,3,2,"1.I"
1006057399,7.55,4.5,0.64,3,2,"1.I"
1006057524,7.575,4.5,0.64,3,2,"1.I"
1005336877,7.6,4.5,0.64,3,2,"1.I"
1004242322,7.625,4.5,0.64,3,2,"1.I"
1001859222,7.65,4.5,0.64,3,2,"1.I"
1003250027,7.675,4.5,0.64,3,2,"1.I"
1002783649,7.7,4.5,0.64,3,2,"1.I"
1004278611,7.725,4.5,0.64,3,2,"1.I"
1003169000,9.1,4.5,0.64,3,4,"1.I"
1006919310,9.125,4.5,0.64,3,4,"1.I"
1006868579,9.15,4.5,0.64,3,4,"1.I"
1006873663,9.175,4.5,0.64,3,4,"1.I"
1004269891,9.2,4.5,0.64,3,4,"1.I"
1003124522,9.225,4.5,0.64,3,4,"1.I"
1003202958,9.25,4.5,0.64,3,4,"1.I"
1005818430,9.3,4.5,0.64,3,4,"1.I"
1005822066,9.325,4.5,0.64,3,4,"1.I"
1003034243,9.35,4.5,0.64,3,4,"1.I"
1003261449,9.375,4.5,0.64,3,4,"1.I"
1002426546,9.4,4.5,0.64,3,4,"1.I"
1003676557,9.425,4.5,0.64,3,4,"1.I"
1003642527,9.45,4.5,0.64,3,4,"1.I"
1005351591,9.475,4.5,0.64,3,4,"1.I"
1005350259,9.5,4.5,0.64,3,4,"1.I"
1005852469,9.55,4.5,0.64,3,4,"1.I"
1005867283,9.575,4.5,0.64,3,4,"1.I"
1003427355,9.6,4.5,0.64,3,4,"1.I"
1005874195,9.625,4.5,0.64,3,4,"1.I"
1006599730,9.65,4.5,0.64,3,4,"1.I"
1006902282,9.675,4.5,0.64,3,4,"1.I"
1006901373,9.7,4.5,0.64,3,4,"1.I"
1004250954,10,4.5,0.64,3,5,"1.I"
1004277603,10.05,4.5,0.64,3,5,"1.I"
1004303874,10.075,4.5,0.64,3,5,"1.I"
1000815212,10.1,4.5,0.64,3,5,"1.I"
1004280311,10.125,4.5,0.64,3,5,"1.I"
1004283769,10.15,4.5,0.64,3,5,"1.I"
1004280915,10.175,4.5,0.64,3,5,"1.I"
1005336750,10.2,4.5,0.64,3,5,"1.I"
1004254130,10.225,4.5,0.64,3,5,"1.I"
1005866400,10.25,4.5,0.64,3,5,"1.I"
1005337010,10.275,4.5,0.64,3,5,"1.I"
1005336886,10.3,4.5,0.64,3,5,"1.I"
1005811897,10.325,4.5,0.64,3,5,"1.I"
1004280906,10.35,4.5,0.64,3,5,"1.I"
1004280519,10.375,4.5,0.64,3,5,"1.I"
1004282166,10.4,4.5,0.64,3,5,"1.I"
1004280852,10.425,4.5,0.64,3,5,"1.I"
1006069549,10.45,4.5,0.64,3,5,"1.I"
1006877830,10.475,4.5,0.64,3,5,"1.I"
1005880503,10.5,4.5,0.64,3,5,"1.I"
1004233548,10.525,4.5,0.64,3,5,"1.I"
1005842992,10.55,4.5,0.64,3,5,"1.I"
1005843009,10.575,4.5,0.64,3,5,"1.I"
1005812256,10.6,4.5,0.64,3,5,"1.I"
1005846475,10.625,4.5,0.64,3,5,"1.I"
1003441070,11,5.2,0.64,3,1,"1.J"
1004237454,10.975,5.2,0.64,3,1,"1.J"
1003722807,10.95,5.2,0.64,3,1,"1.J"
1005818593,10.925,5.2,0.64,3,1,"1.J"
1006058398,10.9,5.2,0.64,3,1,"1.J"
1006058523,10.875,5.2,0.64,3,1,"1.J"
1006058866,10.85,5.2,0.64,3,1,"1.J"
1004235483,10.825,5.2,0.64,3,1,"1.J"
1003722771,10.8,5.2,0.64,3,1,"1.J"
1003702070,10.775,5.2,0.64,3,1,"1.J"
1003702089,10.75,5.2,0.64,3,1,"1.J"
1003702098,10.725,5.2,0.64,3,1,"1.J"
1005338127,10.7,5.2,0.64,3,1,"1.J"
1005877020,10.675,5.2,0.64,3,1,"1.J"
1003878869,10.65,5.2,0.64,3,1,"1.J"
1005866374,10.625,5.2,0.64,3,1,"1.J"
1003461906,10.6,5.2,0.64,3,1,"1.J"
1004262834,10.575,5.2,0.64,3,1,"1.J"
1003682190,10.55,5.2,0.64,3,1,"1.J"
1004254176,10.5,5.2,0.64,3,1,"1.J"
1003272429,10.475,5.2,0.64,3,1,"1.J"
1003506005,10.45,5.2,0.64,3,1,"1.J"
1003506032,10.425,5.2,0.64,3,1,"1.J"
1003722681,10.1,5.2,0.64,3,2,"1.J"
1004742714,10.075,5.2,0.64,3,2,"1.J"
1004742840,10.05,5.2,0.64,3,2,"1.J"
1004250918,10.025,5.2,0.64,3,2,"1.J"
1004283930,10,5.2,0.64,3,2,"1.J"
1004283949,9.975,5.2,0.64,3,2,"1.J"
1004253050,9.95,5.2,0.64,3,2,"1.J"
1003503396,9.925,5.2,0.64,3,2,"1.J"
1003691361,9.9,5.2,0.64,3,2,"1.J"
1004236662,9.875,5.2,0.64,3,2,"1.J"
1003722564,9.85,5.2,0.64,3,2,"1.J"
1003682271,9.8,5.2,0.64,3,2,"1.J"
1003422585,9.775,5.2,0.64,3,2,"1.J"
1003461762,9.75,5.2,0.64,3,2,"1.J"
1004234114,9.725,5.2,0.64,3,2,"1.J"
1004236950,9.7,5.2,0.64,3,2,"1.J"
1004234303,9.675,5.2,0.64,3,2,"1.J"
1004251449,9.65,5.2,0.64,3,2,"1.J"
1005873169,8.3,5.2,0.64,3,4,"1.J"
1005874276,8.275,5.2,0.64,3,4,"1.J"
1005338433,8.25,5.2,0.64,3,4,"1.J"
1005900852,8.225,5.2,0.64,3,4,"1.J"
1005900933,8.2,5.2,0.64,3,4,"1.J"
1005900942,8.175,5.2,0.64,3,4,"1.J"
1007190985,8.15,5.2,0.64,3,4,"1.J"
1004281716,8.125,5.2,0.64,3,4,"1.J"
1005943819,8.1,5.2,0.64,3,4,"1.J"
1004234141,8.075,5.2,0.64,3,4,"1.J"
1004256606,8.025,5.2,0.64,3,4,"1.J"
1005872962,8,5.2,0.64,3,4,"1.J"
1005827430,7.975,5.2,0.64,3,4,"1.J"
1004256598,7.95,5.2,0.64,3,4,"1.J"
1006843837,7.925,5.2,0.64,3,4,"1.J"
1006843864,7.9,5.2,0.64,3,4,"1.J"
1003034225,7.4,5.2,0.64,3,5,"1.J"
1003063296,7.375,5.2,0.64,3,5,"1.J"
1006846546,7.35,5.2,0.64,3,5,"1.J"
1003179522,7.325,5.2,0.64,3,5,"1.J"
1003786401,7.3,5.2,0.64,3,5,"1.J"
1005938653,7.275,5.2,0.64,3,5,"1.J"
1003649377,7.25,5.2,0.64,3,5,"1.J"
1004235401,7.225,5.2,0.64,3,5,"1.J"
1004246012,7.2,5.2,0.64,3,5,"1.J"
1004234727,7.175,5.2,0.64,3,5,"1.J"
1005636216,7.15,5.2,0.64,3,5,"1.J"
1004259801,7.125,5.2,0.64,3,5,"1.J"
1003890333,7.1,5.2,0.64,3,5,"1.J"
1006915279,7.075,5.2,0.64,3,5,"1.J"
1003261313,7.05,5.2,0.64,3,5,"1.J"
1005333168,7.025,5.2,0.64,3,5,"1.J"
1005339955,7,5.2,0.64,3,5,"1.J"
1002308691,6.975,5.2,0.64,3,5,"1.J"
1004238895,6.5,6.2,0.64,3,1,"1.K"
1001702496,6.525,6.2,0.64,3,1,"1.K"
1002793657,6.55,6.2,0.64,3,1,"1.K"
1004239425,6.575,6.2,0.64,3,1,"1.K"
1004256903,6.625,6.2,0.64,3,1,"1.K"
1004249316,6.65,6.2,0.64,3,1,"1.K"
1005826125,6.675,6.2,0.64,3,1,"1.K"
1005817125,6.725,6.2,0.64,3,1,"1.K"
1005817134,6.75,6.2,0.64,3,1,"1.K"
1006030163,6.775,6.2,0.64,3,1,"1.K"
1006030154,6.8,6.2,0.64,3,1,"1.K"
1006932397,6.825,6.2,0.64,3,1,"1.K"
1003721844,6.85,6.2,0.64,3,1,"1.K"
1003525257,6.875,6.2,0.64,3,1,"1.K"
1003879192,6.9,6.2,0.64,3,1,"1.K"
1005351609,6.925,6.2,0.64,3,1,"1.K"
1004276109,6.95,6.2,0.64,3,1,"1.K"
1006452381,7,6.2,0.64,3,1,"1.K"
1004279089,7.025,6.2,0.64,3,1,"1.K"
1004279098,7.05,6.2,0.64,3,1,"1.K"
1005880530,7.075,6.2,0.64,3,1,"1.K"
1003476351,7.1,6.2,0.64,3,1,"1.K"
1003440611,6.5,6.2,0.96,4,1,"1.K"
1004233782,6.525,6.2,0.96,4,1,"1.K"
1004253041,6.55,6.2,0.96,4,1,"1.K"
1003675783,6.6,6.2,0.96,4,1,"1.K"
1005826864,6.625,6.2,0.96,4,1,"1.K"
1005657439,6.65,6.2,0.96,4,1,"1.K"
1002264348,6.675,6.2,0.96,4,1,"1.K"
1003221740,6.7,6.2,0.96,4,1,"1.K"
1003647829,6.725,6.2,0.96,4,1,"1.K"
1003647838,6.75,6.2,0.96,4,1,"1.K"
1004250585,6.775,6.2,0.96,4,1,"1.K"
1003676179,6.8,6.2,0.96,4,1,"1.K"
1005344049,7.4,6.2,0.64,3,2,"1.K"
1004259775,7.425,6.2,0.64,3,2,"1.K"
1004235131,7.45,6.2,0.64,3,2,"1.K"
1004310605,7.475,6.2,0.64,3,2,"1.K"
1006128011,7.5,6.2,0.64,3,2,"1.K"
1006037265,7.55,6.2,0.64,3,2,"1.K"
1005866527,7.575,6.2,0.64,3,2,"1.K"
1004236527,7.6,6.2,0.64,3,2,"1.K"
1004280429,7.65,6.2,0.64,3,2,"1.K"
1005818188,7.675,6.2,0.64,3,2,"1.K"
1004261501,7.7,6.2,0.64,3,2,"1.K"
1004262302,7.725,6.2,0.64,3,2,"1.K"
1006838752,7.75,6.2,0.64,3,2,"1.K"
1007075262,7.775,6.2,0.64,3,2,"1.K"
1007075280,7.8,6.2,0.64,3,2,"1.K"
1005951928,7.825,6.2,0.64,3,2,"1.K"
1002316269,7.85,6.2,0.64,3,2,"1.K"
1002543537,7.875,6.2,0.64,3,2,"1.K"
1000772959,7.9,6.2,0.64,3,2,"1.K"
1006468500,7.925,6.2,0.64,3,2,"1.K"
1006868597,7.95,6.2,0.64,3,2,"1.K"
1002304965,7.975,6.2,0.64,3,2,"1.K"
1000804674,8,6.2,0.64,3,2,"1.K"
1003646370,8.025,6.2,0.64,3,2,"1.K"
1005817576,8.05,6.2,0.64,3,2,"1.K"
1004262537,8.075,6.2,0.64,3,2,"1.K"
1004262663,8.1,6.2,0.64,3,2,"1.K"
1003178866,8.125,6.2,0.64,3,2,"1.K"
1004239812,8.15,6.2,0.64,3,2,"1.K"
1005355010,8.175,6.2,0.64,3,2,"1.K"
1005355029,8.2,6.2,0.64,3,2,"1.K"
1004250945,7.4,6.2,0.96,4,2,"1.K"
1004281923,7.425,6.2,0.96,4,2,"1.K"
1004292921,7.45,6.2,0.96,4,2,"1.K"
1004292813,7.475,6.2,0.96,4,2,"1.K"
1004292822,7.5,6.2,0.96,4,2,"1.K"
1004292831,7.525,6.2,0.96,4,2,"1.K"
1003034306,7.55,6.2,0.96,4,2,"1.K"
1005341042,7.575,6.2,0.96,4,2,"1.K"
1005341060,7.6,6.2,0.96,4,2,"1.K"
1004240621,7.625,6.2,0.96,4,2,"1.K"
1005862891,7.65,6.2,0.96,4,2,"1.K"
1005344067,7.675,6.2,0.96,4,2,"1.K"
1005937032,7.7,6.2,0.96,4,2,"1.K"
1004246742,7.75,6.2,0.96,4,2,"1.K"
1006069701,7.775,6.2,0.96,4,2,"1.K"
1005658041,7.8,6.2,0.96,4,2,"1.K"
1005936763,7.825,6.2,0.96,4,2,"1.K"
1003500821,8.65,6.2,0.96,4,3,"1.K"
1003500849,8.675,6.2,0.96,4,3,"1.K"
1005818205,8.7,6.2,0.96,4,3,"1.K"
1002783379,8.725,6.2,0.96,4,3,"1.K"
1005333645,8.75,6.2,0.96,4,3,"1.K"
1005132530,8.775,6.2,0.96,4,3,"1.K"
1003642653,8.8,6.2,0.96,4,3,"1.K"
1004252411,8.825,6.2,0.96,4,3,"1.K"
1004269503,8.85,6.2,0.96,4,3,"1.K"
1004234844,8.875,6.2,0.96,4,3,"1.K"
1003444545,8.9,6.2,0.96,4,3,"1.K"
1003642770,8.925,6.2,0.96,4,3,"1.K"
1004278990,9.2,6.2,0.64,3,4,"1.K"
1005332510,9.225,6.2,0.64,3,4,"1.K"
1003178893,9.25,6.2,0.64,3,4,"1.K"
1003178901,9.275,6.2,0.64,3,4,"1.K"
1003178910,9.3,6.2,0.64,3,4,"1.K"
1003878760,9.325,6.2,0.64,3,4,"1.K"
1005814209,9.35,6.2,0.64,3,4,"1.K"
1005814317,9.375,6.2,0.64,3,4,"1.K"
1005847546,9.4,6.2,0.64,3,4,"1.K"
1005847555,9.425,6.2,0.64,3,4,"1.K"
1006910904,9.45,6.2,0.64,3,4,"1.K"
1006911057,9.475,6.2,0.64,3,4,"1.K"
1006910977,9.5,6.2,0.64,3,4,"1.K"
1003462202,9.2,6.2,0.96,4,4,"1.K"
1006297744,9.225,6.2,0.96,4,4,"1.K"
1000659153,9.25,6.2,0.96,4,4,"1.K"
1004278404,9.275,6.2,0.96,4,4,"1.K"
1005865645,9.3,6.2,0.96,4,4,"1.K"
1004295946,9.325,6.2,0.96,4,4,"1.K"
1004295955,9.35,6.2,0.96,4,4,"1.K"
1004295964,9.375,6.2,0.96,4,4,"1.K"
1005853143,9.4,6.2,0.96,4,4,"1.K"
1001413776,10.1,6.2,0.64,3,5,"1.K"
1004283147,10.125,6.2,0.64,3,5,"1.K"
1004283156,10.15,6.2,0.64,3,5,"1.K"
1003627623,10.175,6.2,0.64,3,5,"1.K"
1004283804,10.2,6.2,0.64,3,5,"1.K"
1005818331,10.225,6.2,0.64,3,5,"1.K"
1004233728,10.25,6.2,0.64,3,5,"1.K"
1003334259,10.275,6.2,0.64,3,5,"1.K"
1002421622,10.3,6.2,0.64,3,5,"1.K"
1005816207,10.325,6.2,0.64,3,5,"1.K"
1003564344,10.35,6.2,0.64,3,5,"1.K"
1004234772,10.375,6.2,0.64,3,5,"1.K"
1004236725,10.4,6.2,0.64,3,5,"1.K"
1003202642,10.425,6.2,0.64,3,5,"1.K"
1003202660,10.45,6.2,0.64,3,5,"1.K"
1002421604,10.475,6.2,0.64,3,5,"1.K"
1005814461,10.1,6.2,0.96,4,5,"1.K"
1005132279,10.125,6.2,0.96,4,5,"1.K"
1005337948,10.15,6.2,0.96,4,5,"1.K"
1005351177,10.175,6.2,0.96,4,5,"1.K"
1005338424,10.2,6.2,0.96,4,5,"1.K"
1004237661,10.225,6.2,0.96,4,5,"1.K"
1005657088,10.25,6.2,0.96,4,5,"1.K"
1006057092,10.275,6.2,0.96,4,5,"1.K"
1005851488,10.3,6.2,0.96,4,5,"1.K"
1005847375,10.325,6.2,0.96,4,5,"1.K"
1006911958,10.375,6.2,0.96,4,5,"1.K"
1006912056,10.4,6.2,0.96,4,5,"1.K"
1006912065,10.425,6.2,0.96,4,5,"1.K"
1004245103,10.45,6.2,0.96,4,5,"1.K"
1005336525,10.475,6.2,0.96,4,5,"1.K"
1005335355,10.5,6.2,0.96,4,5,"1.K"
1005819547,10.525,6.2,0.96,4,5,"1.K"
1004258433,10.55,6.2,0.96,4,5,"1.K"
1004259423,10.575,6.2,0.96,4,5,"1.K"
1005358945,10.625,6.2,0.96,4,5,"1.K"
1005878506,10.65,6.2,0.96,4,5,"1.K"
1005880512,10.675,6.2,0.96,4,5,"1.K"
1006911093,10.7,6.2,0.96,4,5,"1.K"
1006297591,10.725,6.2,0.96,4,5,"1.K"
1004292507,11,6.9,0.64,3,1,"1.L"
1006920020,10.975,6.9,0.64,3,1,"1.L"
